customer_id,age,gender,income,years_member,offer_complete_status,offer_id,reward,difficulty,duration,email,mobile,social,web,bogo,informational,discount
12684,28,M,37000,6,0,5,5,20,240,1,0,0,1,0,0,1
12685,51,M,84000,4,0,5,5,20,240,1,0,0,1,0,0,1
12687,74,M,80000,5,0,5,5,20,240,1,0,0,1,0,0,1
12689,57,M,97000,5,0,5,5,20,240,1,0,0,1,0,0,1
12691,79,M,66000,7,1,5,5,20,240,1,0,0,1,0,0,1
12694,39,F,32000,5,0,5,5,20,240,1,0,0,1,0,0,1
12698,44,M,89000,4,0,5,5,20,240,1,0,0,1,0,0,1
12700,56,M,87000,4,1,5,5,20,240,1,0,0,1,0,0,1
12702,56,M,79000,7,1,5,5,20,240,1,0,0,1,0,0,1
12703,66,M,56000,4,1,5,5,20,240,1,0,0,1,0,0,1
12704,82,M,81000,4,0,5,5,20,240,1,0,0,1,0,0,1
12705,44,F,64000,6,1,5,5,20,240,1,0,0,1,0,0,1
12706,36,M,56000,6,1,5,5,20,240,1,0,0,1,0,0,1
12709,58,F,81000,5,0,5,5,20,240,1,0,0,1,0,0,1
12711,25,M,34000,5,0,5,5,20,240,1,0,0,1,0,0,1
12712,75,F,64000,5,1,5,5,20,240,1,0,0,1,0,0,1
12714,37,M,49000,5,0,5,5,20,240,1,0,0,1,0,0,1
12717,65,F,72000,4,0,5,5,20,240,1,0,0,1,0,0,1
12718,67,M,51000,5,1,5,5,20,240,1,0,0,1,0,0,1
12719,23,F,73000,4,0,5,5,20,240,1,0,0,1,0,0,1
12721,86,M,66000,4,0,5,5,20,240,1,0,0,1,0,0,1
12725,55,M,34000,6,0,5,5,20,240,1,0,0,1,0,0,1
12728,64,F,60000,7,0,5,5,20,240,1,0,0,1,0,0,1
12730,80,F,31000,5,0,5,5,20,240,1,0,0,1,0,0,1
12731,77,M,81000,7,0,5,5,20,240,1,0,0,1,0,0,1
12736,61,M,31000,7,0,5,5,20,240,1,0,0,1,0,0,1
12740,57,M,42000,4,0,5,5,20,240,1,0,0,1,0,0,1
12741,20,M,72000,4,1,5,5,20,240,1,0,0,1,0,0,1
12743,78,F,73000,4,0,5,5,20,240,1,0,0,1,0,0,1
12747,43,F,58000,6,1,5,5,20,240,1,0,0,1,0,0,1
12748,20,M,39000,4,0,5,5,20,240,1,0,0,1,0,0,1
12750,62,M,80000,6,0,5,5,20,240,1,0,0,1,0,0,1
12753,54,F,79000,4,0,5,5,20,240,1,0,0,1,0,0,1
12755,45,M,52000,6,1,5,5,20,240,1,0,0,1,0,0,1
12762,68,M,95000,4,1,5,5,20,240,1,0,0,1,0,0,1
12765,65,F,70000,5,0,5,5,20,240,1,0,0,1,0,0,1
12777,40,F,61000,5,0,5,5,20,240,1,0,0,1,0,0,1
12783,73,M,97000,5,0,5,5,20,240,1,0,0,1,0,0,1
12789,60,M,52000,5,0,5,5,20,240,1,0,0,1,0,0,1
12791,91,F,74000,6,1,5,5,20,240,1,0,0,1,0,0,1
12792,56,M,52000,6,0,5,5,20,240,1,0,0,1,0,0,1
12795,55,M,45000,5,0,5,5,20,240,1,0,0,1,0,0,1
12796,95,M,51000,4,0,5,5,20,240,1,0,0,1,0,0,1
12798,53,F,72000,4,0,5,5,20,240,1,0,0,1,0,0,1
12802,53,M,118000,5,0,5,5,20,240,1,0,0,1,0,0,1
12803,53,M,74000,5,0,5,5,20,240,1,0,0,1,0,0,1
12805,72,F,56000,4,0,5,5,20,240,1,0,0,1,0,0,1
12807,35,M,66000,6,0,5,5,20,240,1,0,0,1,0,0,1
12808,48,M,43000,7,0,5,5,20,240,1,0,0,1,0,0,1
12811,61,M,37000,4,0,5,5,20,240,1,0,0,1,0,0,1
12816,62,M,85000,4,0,5,5,20,240,1,0,0,1,0,0,1
12823,70,M,99000,4,0,5,5,20,240,1,0,0,1,0,0,1
12828,51,M,56000,4,0,5,5,20,240,1,0,0,1,0,0,1
12834,85,F,112000,5,0,5,5,20,240,1,0,0,1,0,0,1
12836,92,F,41000,6,0,5,5,20,240,1,0,0,1,0,0,1
12837,56,F,108000,6,0,5,5,20,240,1,0,0,1,0,0,1
12843,52,M,34000,5,0,5,5,20,240,1,0,0,1,0,0,1
12844,55,O,33000,5,0,5,5,20,240,1,0,0,1,0,0,1
12846,24,M,60000,5,0,5,5,20,240,1,0,0,1,0,0,1
12849,53,F,66000,7,1,5,5,20,240,1,0,0,1,0,0,1
12850,32,M,68000,8,0,5,5,20,240,1,0,0,1,0,0,1
12852,64,M,80000,8,1,5,5,20,240,1,0,0,1,0,0,1
12857,48,F,41000,4,0,5,5,20,240,1,0,0,1,0,0,1
12858,71,F,31000,7,0,5,5,20,240,1,0,0,1,0,0,1
12860,55,M,67000,4,0,5,5,20,240,1,0,0,1,0,0,1
12865,43,F,66000,6,0,5,5,20,240,1,0,0,1,0,0,1
12869,84,F,74000,5,1,5,5,20,240,1,0,0,1,0,0,1
12872,44,M,58000,4,0,5,5,20,240,1,0,0,1,0,0,1
12874,34,F,37000,5,0,5,5,20,240,1,0,0,1,0,0,1
12875,61,F,64000,5,0,5,5,20,240,1,0,0,1,0,0,1
12877,87,F,86000,7,1,5,5,20,240,1,0,0,1,0,0,1
12878,40,F,53000,5,0,5,5,20,240,1,0,0,1,0,0,1
12883,51,M,41000,5,0,5,5,20,240,1,0,0,1,0,0,1
12884,53,M,50000,7,0,5,5,20,240,1,0,0,1,0,0,1
12885,74,F,94000,7,0,5,5,20,240,1,0,0,1,0,0,1
12890,65,F,120000,5,0,5,5,20,240,1,0,0,1,0,0,1
12891,89,O,81000,6,1,5,5,20,240,1,0,0,1,0,0,1
12892,79,M,39000,5,0,5,5,20,240,1,0,0,1,0,0,1
12896,60,M,100000,5,0,5,5,20,240,1,0,0,1,0,0,1
12897,27,F,62000,4,0,5,5,20,240,1,0,0,1,0,0,1
12898,43,M,72000,4,0,5,5,20,240,1,0,0,1,0,0,1
12901,36,M,60000,4,0,5,5,20,240,1,0,0,1,0,0,1
12906,75,M,42000,4,0,5,5,20,240,1,0,0,1,0,0,1
12907,59,M,98000,6,0,5,5,20,240,1,0,0,1,0,0,1
12911,58,M,82000,5,1,5,5,20,240,1,0,0,1,0,0,1
12915,89,F,82000,6,1,5,5,20,240,1,0,0,1,0,0,1
12923,67,M,71000,5,1,5,5,20,240,1,0,0,1,0,0,1
12928,80,F,105000,4,0,5,5,20,240,1,0,0,1,0,0,1
12932,75,F,89000,5,0,5,5,20,240,1,0,0,1,0,0,1
12934,88,M,49000,5,0,5,5,20,240,1,0,0,1,0,0,1
12937,57,M,62000,4,0,5,5,20,240,1,0,0,1,0,0,1
12939,85,M,79000,5,1,5,5,20,240,1,0,0,1,0,0,1
12940,90,M,108000,4,0,5,5,20,240,1,0,0,1,0,0,1
12941,57,F,40000,6,0,5,5,20,240,1,0,0,1,0,0,1
12943,70,M,42000,5,0,5,5,20,240,1,0,0,1,0,0,1
12950,67,M,37000,5,0,5,5,20,240,1,0,0,1,0,0,1
12959,39,M,44000,6,0,5,5,20,240,1,0,0,1,0,0,1
12964,24,M,53000,4,0,5,5,20,240,1,0,0,1,0,0,1
12975,31,F,60000,6,0,5,5,20,240,1,0,0,1,0,0,1
12976,41,F,37000,4,0,5,5,20,240,1,0,0,1,0,0,1
12978,53,M,55000,6,1,5,5,20,240,1,0,0,1,0,0,1
12981,32,F,48000,6,0,5,5,20,240,1,0,0,1,0,0,1
12987,50,F,84000,7,1,5,5,20,240,1,0,0,1,0,0,1
12992,65,F,84000,6,1,5,5,20,240,1,0,0,1,0,0,1
12994,87,F,61000,7,0,5,5,20,240,1,0,0,1,0,0,1
12995,47,M,75000,5,0,5,5,20,240,1,0,0,1,0,0,1
12997,53,M,56000,5,0,5,5,20,240,1,0,0,1,0,0,1
12998,57,F,115000,4,0,5,5,20,240,1,0,0,1,0,0,1
13003,63,M,117000,4,0,5,5,20,240,1,0,0,1,0,0,1
13008,22,F,53000,5,0,5,5,20,240,1,0,0,1,0,0,1
13010,53,M,50000,4,0,5,5,20,240,1,0,0,1,0,0,1
13013,24,M,56000,4,0,5,5,20,240,1,0,0,1,0,0,1
13016,59,M,40000,8,0,5,5,20,240,1,0,0,1,0,0,1
13017,29,M,45000,4,0,5,5,20,240,1,0,0,1,0,0,1
13021,43,M,47000,5,0,5,5,20,240,1,0,0,1,0,0,1
13022,34,M,50000,4,0,5,5,20,240,1,0,0,1,0,0,1
13023,60,M,83000,5,0,5,5,20,240,1,0,0,1,0,0,1
13027,33,M,74000,9,0,5,5,20,240,1,0,0,1,0,0,1
13032,58,M,76000,4,0,5,5,20,240,1,0,0,1,0,0,1
13035,45,M,53000,6,1,5,5,20,240,1,0,0,1,0,0,1
13036,49,M,51000,4,1,5,5,20,240,1,0,0,1,0,0,1
13038,44,F,47000,5,0,5,5,20,240,1,0,0,1,0,0,1
13048,75,F,31000,4,0,5,5,20,240,1,0,0,1,0,0,1
13053,54,M,53000,4,0,5,5,20,240,1,0,0,1,0,0,1
13054,60,F,64000,4,1,5,5,20,240,1,0,0,1,0,0,1
13056,72,F,115000,6,0,5,5,20,240,1,0,0,1,0,0,1
13059,79,F,96000,4,0,5,5,20,240,1,0,0,1,0,0,1
13064,94,F,84000,7,0,5,5,20,240,1,0,0,1,0,0,1
13066,59,F,52000,5,0,5,5,20,240,1,0,0,1,0,0,1
13067,83,F,99000,4,1,5,5,20,240,1,0,0,1,0,0,1
13073,59,O,40000,5,0,5,5,20,240,1,0,0,1,0,0,1
13076,31,M,67000,4,0,5,5,20,240,1,0,0,1,0,0,1
13077,66,M,50000,7,0,5,5,20,240,1,0,0,1,0,0,1
13082,55,M,55000,6,1,5,5,20,240,1,0,0,1,0,0,1
13086,45,F,53000,7,1,5,5,20,240,1,0,0,1,0,0,1
13093,38,F,36000,6,0,5,5,20,240,1,0,0,1,0,0,1
13095,59,M,48000,5,0,5,5,20,240,1,0,0,1,0,0,1
13101,28,F,43000,6,0,5,5,20,240,1,0,0,1,0,0,1
13108,76,M,53000,9,0,5,5,20,240,1,0,0,1,0,0,1
13109,91,M,58000,8,1,5,5,20,240,1,0,0,1,0,0,1
13111,50,M,81000,4,0,5,5,20,240,1,0,0,1,0,0,1
13113,62,F,58000,5,1,5,5,20,240,1,0,0,1,0,0,1
13116,37,F,79000,6,1,5,5,20,240,1,0,0,1,0,0,1
13119,60,O,72000,4,1,5,5,20,240,1,0,0,1,0,0,1
13122,40,M,72000,5,0,5,5,20,240,1,0,0,1,0,0,1
13125,24,M,64000,5,1,5,5,20,240,1,0,0,1,0,0,1
13127,60,F,84000,5,0,5,5,20,240,1,0,0,1,0,0,1
13134,38,M,56000,5,0,5,5,20,240,1,0,0,1,0,0,1
13135,49,M,43000,7,0,5,5,20,240,1,0,0,1,0,0,1
13140,28,M,53000,8,0,5,5,20,240,1,0,0,1,0,0,1
13142,62,M,37000,5,0,5,5,20,240,1,0,0,1,0,0,1
13143,63,M,50000,6,1,5,5,20,240,1,0,0,1,0,0,1
13149,84,M,57000,6,1,5,5,20,240,1,0,0,1,0,0,1
13157,73,M,32000,4,0,5,5,20,240,1,0,0,1,0,0,1
13161,51,M,53000,4,0,5,5,20,240,1,0,0,1,0,0,1
13165,61,M,52000,5,0,5,5,20,240,1,0,0,1,0,0,1
13175,49,F,61000,7,0,5,5,20,240,1,0,0,1,0,0,1
13177,66,M,52000,5,0,5,5,20,240,1,0,0,1,0,0,1
13179,38,M,31000,4,1,5,5,20,240,1,0,0,1,0,0,1
13183,65,M,62000,5,0,5,5,20,240,1,0,0,1,0,0,1
13188,70,M,59000,4,0,5,5,20,240,1,0,0,1,0,0,1
13189,35,F,55000,4,0,5,5,20,240,1,0,0,1,0,0,1
13190,46,F,63000,5,1,5,5,20,240,1,0,0,1,0,0,1
13191,49,M,82000,5,1,5,5,20,240,1,0,0,1,0,0,1
13199,39,M,56000,6,1,5,5,20,240,1,0,0,1,0,0,1
13200,70,F,64000,8,0,5,5,20,240,1,0,0,1,0,0,1
13201,37,M,56000,6,0,5,5,20,240,1,0,0,1,0,0,1
13204,21,M,39000,5,0,5,5,20,240,1,0,0,1,0,0,1
13205,53,F,69000,5,0,5,5,20,240,1,0,0,1,0,0,1
13208,49,F,60000,6,1,5,5,20,240,1,0,0,1,0,0,1
13210,52,M,37000,5,0,5,5,20,240,1,0,0,1,0,0,1
13211,33,F,74000,5,0,5,5,20,240,1,0,0,1,0,0,1
13215,98,F,65000,4,0,5,5,20,240,1,0,0,1,0,0,1
13225,95,F,65000,5,0,5,5,20,240,1,0,0,1,0,0,1
13229,39,M,51000,6,1,5,5,20,240,1,0,0,1,0,0,1
13233,55,M,73000,6,1,5,5,20,240,1,0,0,1,0,0,1
13241,33,M,41000,5,0,5,5,20,240,1,0,0,1,0,0,1
13246,70,M,98000,4,0,5,5,20,240,1,0,0,1,0,0,1
13248,31,M,68000,5,0,5,5,20,240,1,0,0,1,0,0,1
13250,45,F,70000,4,0,5,5,20,240,1,0,0,1,0,0,1
13253,87,F,58000,4,0,5,5,20,240,1,0,0,1,0,0,1
13254,46,F,34000,7,0,5,5,20,240,1,0,0,1,0,0,1
13257,85,M,75000,4,0,5,5,20,240,1,0,0,1,0,0,1
13258,34,M,36000,4,0,5,5,20,240,1,0,0,1,0,0,1
13260,32,M,30000,7,0,5,5,20,240,1,0,0,1,0,0,1
13264,55,M,66000,5,0,5,5,20,240,1,0,0,1,0,0,1
13266,66,M,44000,4,0,5,5,20,240,1,0,0,1,0,0,1
13276,39,O,59000,4,1,5,5,20,240,1,0,0,1,0,0,1
13278,75,M,54000,5,1,5,5,20,240,1,0,0,1,0,0,1
13281,43,M,63000,5,0,5,5,20,240,1,0,0,1,0,0,1
13290,38,F,39000,4,0,5,5,20,240,1,0,0,1,0,0,1
13294,52,F,86000,6,1,5,5,20,240,1,0,0,1,0,0,1
13300,61,M,43000,4,0,5,5,20,240,1,0,0,1,0,0,1
13305,52,M,105000,7,0,5,5,20,240,1,0,0,1,0,0,1
13310,84,M,67000,6,1,5,5,20,240,1,0,0,1,0,0,1
13311,81,M,96000,8,0,5,5,20,240,1,0,0,1,0,0,1
13319,44,M,74000,5,0,5,5,20,240,1,0,0,1,0,0,1
13320,73,M,63000,9,1,5,5,20,240,1,0,0,1,0,0,1
13323,93,M,90000,5,0,5,5,20,240,1,0,0,1,0,0,1
13324,55,F,81000,5,0,5,5,20,240,1,0,0,1,0,0,1
13327,22,M,48000,4,1,5,5,20,240,1,0,0,1,0,0,1
13336,42,M,64000,4,0,5,5,20,240,1,0,0,1,0,0,1
13340,70,F,77000,9,1,5,5,20,240,1,0,0,1,0,0,1
13342,61,M,66000,4,0,5,5,20,240,1,0,0,1,0,0,1
13343,25,F,71000,4,0,5,5,20,240,1,0,0,1,0,0,1
13346,42,M,69000,5,0,5,5,20,240,1,0,0,1,0,0,1
13347,40,F,67000,5,1,5,5,20,240,1,0,0,1,0,0,1
13348,50,F,82000,6,0,5,5,20,240,1,0,0,1,0,0,1
13350,70,M,75000,4,0,5,5,20,240,1,0,0,1,0,0,1
13352,81,M,117000,6,1,5,5,20,240,1,0,0,1,0,0,1
13355,23,F,46000,4,0,5,5,20,240,1,0,0,1,0,0,1
13356,23,M,51000,7,0,5,5,20,240,1,0,0,1,0,0,1
13357,70,M,54000,5,0,5,5,20,240,1,0,0,1,0,0,1
13358,33,M,59000,4,0,5,5,20,240,1,0,0,1,0,0,1
13360,32,F,40000,4,1,5,5,20,240,1,0,0,1,0,0,1
13363,46,F,71000,4,0,5,5,20,240,1,0,0,1,0,0,1
13368,55,F,46000,4,1,5,5,20,240,1,0,0,1,0,0,1
13370,71,M,47000,4,0,5,5,20,240,1,0,0,1,0,0,1
13371,94,M,33000,4,0,5,5,20,240,1,0,0,1,0,0,1
13373,71,M,41000,5,0,5,5,20,240,1,0,0,1,0,0,1
13379,50,M,82000,5,1,5,5,20,240,1,0,0,1,0,0,1
13384,44,M,65000,8,0,5,5,20,240,1,0,0,1,0,0,1
13386,67,M,35000,4,0,5,5,20,240,1,0,0,1,0,0,1
13388,40,F,36000,5,0,5,5,20,240,1,0,0,1,0,0,1
13395,36,F,53000,5,1,5,5,20,240,1,0,0,1,0,0,1
13396,58,O,86000,7,1,5,5,20,240,1,0,0,1,0,0,1
13407,71,F,32000,4,1,5,5,20,240,1,0,0,1,0,0,1
13408,41,M,60000,5,0,5,5,20,240,1,0,0,1,0,0,1
13409,53,F,50000,5,0,5,5,20,240,1,0,0,1,0,0,1
13411,41,M,55000,7,1,5,5,20,240,1,0,0,1,0,0,1
13413,43,M,30000,4,0,5,5,20,240,1,0,0,1,0,0,1
13418,40,M,38000,8,0,5,5,20,240,1,0,0,1,0,0,1
13420,60,F,30000,4,0,5,5,20,240,1,0,0,1,0,0,1
13426,50,F,118000,5,0,5,5,20,240,1,0,0,1,0,0,1
13431,61,M,66000,7,0,5,5,20,240,1,0,0,1,0,0,1
13432,88,F,53000,5,1,5,5,20,240,1,0,0,1,0,0,1
13433,84,F,61000,5,0,5,5,20,240,1,0,0,1,0,0,1
13434,59,F,58000,4,0,5,5,20,240,1,0,0,1,0,0,1
13437,63,F,64000,4,0,5,5,20,240,1,0,0,1,0,0,1
13441,53,F,64000,4,0,5,5,20,240,1,0,0,1,0,0,1
13445,52,M,98000,5,1,5,5,20,240,1,0,0,1,0,0,1
13449,38,M,69000,5,0,5,5,20,240,1,0,0,1,0,0,1
13456,57,M,80000,6,0,5,5,20,240,1,0,0,1,0,0,1
13458,36,M,54000,7,0,5,5,20,240,1,0,0,1,0,0,1
13459,45,M,73000,5,0,5,5,20,240,1,0,0,1,0,0,1
13460,51,M,54000,5,1,5,5,20,240,1,0,0,1,0,0,1
13465,71,M,51000,7,1,5,5,20,240,1,0,0,1,0,0,1
13466,64,M,76000,6,0,5,5,20,240,1,0,0,1,0,0,1
13470,21,M,72000,5,0,5,5,20,240,1,0,0,1,0,0,1
13472,33,M,60000,5,0,5,5,20,240,1,0,0,1,0,0,1
13474,69,M,95000,6,1,5,5,20,240,1,0,0,1,0,0,1
13476,32,M,64000,4,0,5,5,20,240,1,0,0,1,0,0,1
13478,47,F,61000,7,0,5,5,20,240,1,0,0,1,0,0,1
13487,58,F,54000,6,0,5,5,20,240,1,0,0,1,0,0,1
13493,37,M,42000,6,0,5,5,20,240,1,0,0,1,0,0,1
13496,57,M,56000,4,1,5,5,20,240,1,0,0,1,0,0,1
13499,51,M,58000,6,0,5,5,20,240,1,0,0,1,0,0,1
13500,73,M,73000,6,1,5,5,20,240,1,0,0,1,0,0,1
13501,59,M,73000,4,1,5,5,20,240,1,0,0,1,0,0,1
13502,39,F,44000,7,0,5,5,20,240,1,0,0,1,0,0,1
13506,65,M,34000,5,0,5,5,20,240,1,0,0,1,0,0,1
13507,58,M,54000,4,0,5,5,20,240,1,0,0,1,0,0,1
13509,44,F,57000,5,0,5,5,20,240,1,0,0,1,0,0,1
13514,74,F,64000,7,0,5,5,20,240,1,0,0,1,0,0,1
13515,33,F,53000,7,0,5,5,20,240,1,0,0,1,0,0,1
13516,37,M,98000,6,1,5,5,20,240,1,0,0,1,0,0,1
13517,51,M,49000,8,0,5,5,20,240,1,0,0,1,0,0,1
13518,46,F,44000,5,0,5,5,20,240,1,0,0,1,0,0,1
13519,53,M,66000,9,1,5,5,20,240,1,0,0,1,0,0,1
13521,52,O,80000,6,1,5,5,20,240,1,0,0,1,0,0,1
13523,28,M,54000,6,0,5,5,20,240,1,0,0,1,0,0,1
13527,32,M,55000,4,1,5,5,20,240,1,0,0,1,0,0,1
13533,50,F,80000,4,0,5,5,20,240,1,0,0,1,0,0,1
13535,59,F,99000,4,0,5,5,20,240,1,0,0,1,0,0,1
13539,66,M,101000,6,1,5,5,20,240,1,0,0,1,0,0,1
13543,60,F,76000,5,0,5,5,20,240,1,0,0,1,0,0,1
13544,48,F,49000,4,0,5,5,20,240,1,0,0,1,0,0,1
13545,75,F,59000,4,0,5,5,20,240,1,0,0,1,0,0,1
13546,50,M,73000,6,0,5,5,20,240,1,0,0,1,0,0,1
13549,81,F,87000,6,1,5,5,20,240,1,0,0,1,0,0,1
13552,55,F,90000,7,0,5,5,20,240,1,0,0,1,0,0,1
13554,65,M,36000,4,0,5,5,20,240,1,0,0,1,0,0,1
13555,71,M,36000,4,0,5,5,20,240,1,0,0,1,0,0,1
13558,80,M,89000,5,1,5,5,20,240,1,0,0,1,0,0,1
13563,32,M,42000,4,0,5,5,20,240,1,0,0,1,0,0,1
13565,72,M,33000,6,0,5,5,20,240,1,0,0,1,0,0,1
13567,68,F,68000,6,0,5,5,20,240,1,0,0,1,0,0,1
13569,60,F,81000,5,0,5,5,20,240,1,0,0,1,0,0,1
13573,72,M,54000,4,0,5,5,20,240,1,0,0,1,0,0,1
13578,50,F,50000,5,0,5,5,20,240,1,0,0,1,0,0,1
13582,48,F,57000,7,1,5,5,20,240,1,0,0,1,0,0,1
13584,64,F,91000,6,1,5,5,20,240,1,0,0,1,0,0,1
13590,46,M,48000,4,0,5,5,20,240,1,0,0,1,0,0,1
13591,55,F,109000,7,0,5,5,20,240,1,0,0,1,0,0,1
13592,23,M,65000,6,0,5,5,20,240,1,0,0,1,0,0,1
13596,66,M,37000,7,0,5,5,20,240,1,0,0,1,0,0,1
13598,63,F,91000,5,0,5,5,20,240,1,0,0,1,0,0,1
13599,57,F,64000,5,1,5,5,20,240,1,0,0,1,0,0,1
13602,79,F,93000,4,1,5,5,20,240,1,0,0,1,0,0,1
13606,79,M,67000,4,0,5,5,20,240,1,0,0,1,0,0,1
13607,76,M,40000,7,0,5,5,20,240,1,0,0,1,0,0,1
13610,43,M,72000,4,0,5,5,20,240,1,0,0,1,0,0,1
13611,56,M,88000,4,1,5,5,20,240,1,0,0,1,0,0,1
13612,74,F,57000,4,0,5,5,20,240,1,0,0,1,0,0,1
13621,29,M,73000,5,0,5,5,20,240,1,0,0,1,0,0,1
13622,39,F,60000,5,0,5,5,20,240,1,0,0,1,0,0,1
13624,41,F,57000,6,1,5,5,20,240,1,0,0,1,0,0,1
13627,75,M,76000,6,1,5,5,20,240,1,0,0,1,0,0,1
13635,37,M,87000,5,1,5,5,20,240,1,0,0,1,0,0,1
13636,55,M,83000,7,1,5,5,20,240,1,0,0,1,0,0,1
13637,54,M,42000,4,0,5,5,20,240,1,0,0,1,0,0,1
13639,55,M,66000,5,0,5,5,20,240,1,0,0,1,0,0,1
13651,27,M,56000,4,0,5,5,20,240,1,0,0,1,0,0,1
13653,54,M,56000,5,0,5,5,20,240,1,0,0,1,0,0,1
13656,52,M,73000,6,0,5,5,20,240,1,0,0,1,0,0,1
13660,67,F,41000,5,0,5,5,20,240,1,0,0,1,0,0,1
13661,49,F,82000,5,0,5,5,20,240,1,0,0,1,0,0,1
13662,19,M,63000,4,0,5,5,20,240,1,0,0,1,0,0,1
13666,31,F,43000,7,0,5,5,20,240,1,0,0,1,0,0,1
13668,59,F,78000,5,0,5,5,20,240,1,0,0,1,0,0,1
13670,84,F,61000,5,0,5,5,20,240,1,0,0,1,0,0,1
13673,29,M,44000,5,0,5,5,20,240,1,0,0,1,0,0,1
13678,52,M,78000,4,1,5,5,20,240,1,0,0,1,0,0,1
13680,56,F,38000,9,0,5,5,20,240,1,0,0,1,0,0,1
13682,49,M,73000,5,0,5,5,20,240,1,0,0,1,0,0,1
13688,62,F,71000,6,0,5,5,20,240,1,0,0,1,0,0,1
13689,78,F,54000,8,0,5,5,20,240,1,0,0,1,0,0,1
13692,26,M,73000,4,0,5,5,20,240,1,0,0,1,0,0,1
13702,20,M,71000,5,0,5,5,20,240,1,0,0,1,0,0,1
13710,61,F,51000,6,1,5,5,20,240,1,0,0,1,0,0,1
13711,26,F,56000,4,0,5,5,20,240,1,0,0,1,0,0,1
13718,42,M,54000,5,0,5,5,20,240,1,0,0,1,0,0,1
13719,68,F,98000,5,0,5,5,20,240,1,0,0,1,0,0,1
13720,54,M,37000,4,0,5,5,20,240,1,0,0,1,0,0,1
13722,54,M,65000,5,1,5,5,20,240,1,0,0,1,0,0,1
13724,48,M,67000,6,1,5,5,20,240,1,0,0,1,0,0,1
13727,45,M,56000,6,1,5,5,20,240,1,0,0,1,0,0,1
13733,50,M,59000,5,1,5,5,20,240,1,0,0,1,0,0,1
13736,54,F,93000,6,0,5,5,20,240,1,0,0,1,0,0,1
13738,72,M,104000,6,0,5,5,20,240,1,0,0,1,0,0,1
13752,81,M,41000,7,0,5,5,20,240,1,0,0,1,0,0,1
13756,25,M,75000,8,0,5,5,20,240,1,0,0,1,0,0,1
13757,54,M,69000,4,0,5,5,20,240,1,0,0,1,0,0,1
13760,88,M,50000,7,0,5,5,20,240,1,0,0,1,0,0,1
13761,66,M,56000,6,1,5,5,20,240,1,0,0,1,0,0,1
13763,34,F,74000,4,0,5,5,20,240,1,0,0,1,0,0,1
13764,74,F,60000,4,0,5,5,20,240,1,0,0,1,0,0,1
13765,28,M,65000,5,0,5,5,20,240,1,0,0,1,0,0,1
13766,52,F,53000,7,0,5,5,20,240,1,0,0,1,0,0,1
13769,51,M,30000,5,0,5,5,20,240,1,0,0,1,0,0,1
13770,35,M,69000,5,0,5,5,20,240,1,0,0,1,0,0,1
13771,47,M,32000,5,0,5,5,20,240,1,0,0,1,0,0,1
13772,46,M,67000,5,0,5,5,20,240,1,0,0,1,0,0,1
13777,73,F,58000,5,0,5,5,20,240,1,0,0,1,0,0,1
13778,53,F,55000,5,0,5,5,20,240,1,0,0,1,0,0,1
13780,74,M,52000,5,0,5,5,20,240,1,0,0,1,0,0,1
13782,21,O,59000,5,0,5,5,20,240,1,0,0,1,0,0,1
13786,20,F,75000,4,1,5,5,20,240,1,0,0,1,0,0,1
13795,19,F,42000,5,0,5,5,20,240,1,0,0,1,0,0,1
13796,51,M,65000,6,1,5,5,20,240,1,0,0,1,0,0,1
13798,24,M,44000,4,0,5,5,20,240,1,0,0,1,0,0,1
13801,80,F,52000,5,0,5,5,20,240,1,0,0,1,0,0,1
13805,61,F,45000,8,0,5,5,20,240,1,0,0,1,0,0,1
13808,96,M,89000,5,0,5,5,20,240,1,0,0,1,0,0,1
13810,87,F,94000,5,0,5,5,20,240,1,0,0,1,0,0,1
13813,35,M,33000,4,0,5,5,20,240,1,0,0,1,0,0,1
13814,58,F,64000,5,1,5,5,20,240,1,0,0,1,0,0,1
13824,18,M,46000,4,0,5,5,20,240,1,0,0,1,0,0,1
13827,87,M,46000,7,0,5,5,20,240,1,0,0,1,0,0,1
13828,23,F,34000,5,0,5,5,20,240,1,0,0,1,0,0,1
13830,28,M,69000,5,0,5,5,20,240,1,0,0,1,0,0,1
13836,49,F,57000,4,0,5,5,20,240,1,0,0,1,0,0,1
13838,57,F,118000,7,0,5,5,20,240,1,0,0,1,0,0,1
13840,75,M,35000,5,0,5,5,20,240,1,0,0,1,0,0,1
13842,46,M,36000,6,0,5,5,20,240,1,0,0,1,0,0,1
13843,56,M,95000,7,0,5,5,20,240,1,0,0,1,0,0,1
13845,21,M,60000,8,0,5,5,20,240,1,0,0,1,0,0,1
13852,47,F,80000,5,0,5,5,20,240,1,0,0,1,0,0,1
13853,53,M,59000,4,0,5,5,20,240,1,0,0,1,0,0,1
13857,64,M,98000,6,1,5,5,20,240,1,0,0,1,0,0,1
13858,36,F,61000,4,1,5,5,20,240,1,0,0,1,0,0,1
13862,54,M,73000,8,1,5,5,20,240,1,0,0,1,0,0,1
13863,23,M,60000,7,0,5,5,20,240,1,0,0,1,0,0,1
13866,52,M,55000,5,1,5,5,20,240,1,0,0,1,0,0,1
13871,24,F,38000,4,0,5,5,20,240,1,0,0,1,0,0,1
13873,71,M,83000,7,1,5,5,20,240,1,0,0,1,0,0,1
13879,71,M,61000,6,1,5,5,20,240,1,0,0,1,0,0,1
